"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","transcript_biotype","description"
"27",15.4391857986103,0.0606727646231531,0.160120283216162,0.489487567479997,0.639092172631477,"HECW1","protein_coding","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]"
"28",0.771121406683601,0.174524658491007,0.343249980299952,0.139244819473331,0.25975582628883,"MAD1L1","protein_coding","mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]"
"29",1268.48038580165,-0.0424466222052023,0.0352893083692176,0.211050122575454,0.353840974041126,"LASP1","protein_coding","LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"30",50.4783327401587,0.105332015693906,0.0864215826159799,0.128234679228238,0.243874243885644,"SNX11","protein_coding","sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]"
"31",2.79842864446069,0.201027896345556,0.334830479617704,0.10490842679975,0.209387968222015,"TMEM176A","protein_coding","transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]"
"32",293.307348875758,0.274014960496761,0.0486503673278523,1.28946498783816e-09,1.81534360285764e-08,"M6PR","protein_coding","mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]"
"33",5.39556582055705,1.22403734709564,0.385664824052305,2.66776733891542e-05,0.000180090763076414,"KLHL13","protein_coding","kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]"
"34",1282.76288427814,5.95860586802344,0.319225369124626,1.35264115192817e-80,2.05451161631757e-77,"CYP26B1","protein_coding","cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]"
"35",0.985546986193559,0.176416251428447,0.347324535218194,0.13661679551984,0.256039428949302,"ICA1","protein_coding","islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]"
"36",1.98444256784633,-0.134236722257718,0.247138192540473,0.202540152697541,0.343984513394258,"DBNDD1","protein_coding","dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]"
"37",221.2688882411,0.145986974463389,0.0458091861177744,0.000622338349747897,0.00293189975326401,"ALS2","protein_coding","alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]"
"38",26.85247840711,0.304689953738557,0.152553618212454,0.00349514078696716,0.01295163311408,"CASP10","protein_coding","caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]"
"39",490.221657496313,0.35319524322109,0.0614026496592154,3.63994019000866e-10,5.51029705397768e-09,"CFLAR","protein_coding","CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]"
"40",657.28332264284,1.02065429838643,0.0859530654693525,1.59169441463248e-33,1.68670253085473e-31,"TFPI","protein_coding","tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]"
"41",54.960600807179,0.199917629571717,0.0813867565013641,0.00292224675387962,0.0110902590576164,"NDUFAF7","protein_coding","NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]"
"42",279.361666955663,0.0659065928215721,0.0703765767894346,0.275164882079346,0.427929913313386,"RBM5","protein_coding","RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]"
"43",0.510125757611941,0.0526984501439089,0.256842692092259,0.569584084099268,NA,"MTMR7","protein_coding","myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]"
"44",0.552254120334226,0.0945908934299926,0.294134067576363,0.341880958274491,0.49962913156442,"SLC7A2","protein_coding","solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]"
"45",170.645225213668,-0.45397460765838,0.0763423936760549,1.21743746743181e-10,1.97887873719296e-09,"ARF5","protein_coding","ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]"
"46",51.4884077352314,0.422916945370925,0.130545479840998,4.2615843946807e-05,0.00027375873437634,"SARM1","protein_coding","sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]"
"47",215.980708095117,-0.0313496321068454,0.0432711331803079,0.442516442141316,0.596568024070196,"POLDIP2","protein_coding","DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]"
"48",237.097974631172,-0.249494626662604,0.0819618836909999,0.000256098332840633,0.00133825084477502,"PLXND1","protein_coding","plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]"
"49",361.759257926214,0.129218199422725,0.0497108637478792,0.00478784969843489,0.0169077513246203,"AK2","protein_coding","adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]"
"50",9.88236220432943,3.82507852696799,0.387085654770916,8.21334882807557e-25,5.17403126634991e-23,"CD38","protein_coding","CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]"
"51",141.331434471746,0.0866890983556114,0.0734999266840987,0.163693995016654,0.294085544996407,"FKBP4","protein_coding","FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]"
"52",329.563410591951,-0.0756735902299091,0.0498317757595498,0.100323448244979,0.202499571780796,"KDM1A","protein_coding","lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]"
"53",224.463275864889,0.162616847731191,0.0609620055416915,0.00262370205529559,0.0101059473361202,"RBM6","protein_coding","RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]"
"54",20.3822971536747,-0.845742540002221,0.142376786770446,1.11243908970766e-10,1.82557531288159e-09,"CAMKK1","protein_coding","calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]"
"55",512.910856971547,0.0130363598912526,0.0494973886518106,0.776323232243296,0.859159535683764,"RECQL","protein_coding","RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]"
"56",161.626804515497,-0.0483082373118345,0.0629765214526307,0.385664197894289,0.543456900042066,"VPS50","protein_coding","VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]"
"57",251.718716658086,0.00754933411499045,0.151789945200974,0.928839892535787,0.957848621828924,"HSPB6","protein_coding","heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]"
"58",2.69058798949025,0.0165369948411477,0.168526070767,0.84795837156872,0.90672645019903,"ARHGAP33","protein_coding","Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]"
"59",126.839048891648,0.0109205674921228,0.0747206252518273,0.86229369055963,0.91603627214409,"NDUFAB1","protein_coding","NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]"
"60",14.4093162416875,0.256844394272713,0.202139949034671,0.0255309320236747,0.0679664733716909,"PDK4","protein_coding","pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]"
"61",0.0295503472567008,-0.00242630829972841,0.409835382238773,0.958449543814436,NA,"SLC22A16","protein_coding","solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302]"
"62",1.66601476416355,-0.43035416857071,0.43392036561532,0.0162335007320849,0.0469948882419298,"ZMYND10","protein_coding","zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]"
"63",0.192872263586158,0.00648064762519485,0.347409091515005,0.931331921969225,NA,"ABCB5","protein_coding","ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46]"
"64",0,0,0.440416591337275,NA,NA,"ARX","protein_coding","aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060]"
"65",39.7332992854676,0.358256371728177,0.0925367284345303,4.64801190632253e-06,3.67485961592996e-05,"SLC25A13","protein_coding","solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]"
"66",77.2237807423019,-0.0225941044073903,0.0596994838061575,0.672626502173584,0.789592467557999,"ST7","protein_coding","suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]"
"67",760.512545298618,-0.0721259283937987,0.0440839769206488,0.0817449949504511,0.17351771443675,"CDC27","protein_coding","cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]"
"68",0.0390528068731878,0.00945523032355419,0.410713535063253,0.839283388039868,NA,"SLC4A1","protein_coding","solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027]"
"69",0,0,0.440416591337275,NA,NA,"CALCR","protein_coding","calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]"
"70",88.0010780892259,0.140214133494847,0.0707230529824264,0.0205305637406569,0.0571036045965272,"HCCS","protein_coding","holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]"
"71",111.826676500298,0.00399444834235386,0.0541212519179583,0.935603955196648,0.961559737428628,"DVL2","protein_coding","dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]"
"72",0.0054984953394342,0.00268034767776019,0.409891471052764,0.954074947961151,NA,"PRSS22","protein_coding","serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]"
"73",161.476289085496,0.0448104719033735,0.0784430760114007,0.490581988880488,0.639686593392346,"UPF1","protein_coding","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]"
"74",194.613995802153,0.0376380594876017,0.0640730659192449,0.504802976065384,0.652420977858921,"SKAP2","protein_coding","src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]"
"75",334.069401978515,-0.0687510978885547,0.0528040210220705,0.155103516280024,0.282363173198552,"SLC25A5","protein_coding","solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]"
"76",95.7453027242816,-0.46728212925924,0.0800453744896264,2.36656848701277e-10,3.6846231454971e-09,"MCUB","protein_coding","mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]"
"77",30.5863051609977,-0.0375345115381277,0.0911314837738877,0.597061771101333,0.731241557711469,"HOXA11","protein_coding","homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]"
"78",76.3607229933756,-0.0666252416153472,0.0767143083739253,0.298450184748775,0.45523099282133,"POLR2J","protein_coding","RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]"
"79",67.6104474202805,0.191665860594388,0.0862369129624949,0.00605293191480248,0.0205727447228617,"DHX33","protein_coding","DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]"
"80",0.338553799347463,-0.0638270711755516,0.317459828177838,0.483174872254437,NA,"MEOX1","protein_coding","mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]"
"81",0.962867883359473,0.0938316920676407,0.304220013904763,0.343395087338349,0.501464677269014,"THSD7A","protein_coding","thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]"
"82",97.7470869561994,-0.0963834066570939,0.0604938216324984,0.0736113715607855,0.159978926746572,"LIG3","protein_coding","DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]"
"83",155.670554885093,0.0625960066336918,0.0698412426131474,0.29741059195836,0.454511212081697,"RPAP3","protein_coding","RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]"
"84",1.94168042597398,0.0908529550941335,0.221056379424599,0.347195260822972,0.505502099845566,"ACSM3","protein_coding","acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]"
"85",12.1376571841162,-0.854101413248004,0.176003656317646,4.25708469942691e-08,4.84549107753255e-07,"REXO5","protein_coding","RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]"
"86",97.2675752704193,0.104110199856284,0.0708684696216924,0.0860461196971902,0.180213031447922,"CIAPIN1","protein_coding","cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]"
"87",33.1004217901361,0.126562096361158,0.114646226769415,0.11952842740935,0.231035034388454,"SPPL2B","protein_coding","signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]"
"88",110.555290252655,0.178479616408997,0.082126829323936,0.00810729215334408,0.0263058826812755,"ATOSB","protein_coding","atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]"
"89",274.963738694655,-0.453915111948641,0.0888397460662903,1.30621787492962e-08,1.59571030833672e-07,"COPZ2","protein_coding","COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]"
"90",16.5896177610111,0.352594293979591,0.180910059095089,0.00290191020911143,0.0110345236602373,"PRKAR2B","protein_coding","protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]"
"91",103.888333843863,0.0396832373488135,0.0582243180957017,0.448930638794979,0.602955574015265,"MSL3","protein_coding","MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]"
"92",223.892082890317,0.109735097858215,0.106303291472124,0.158702957793227,0.287346944772637,"CREBBP","protein_coding","CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]"
"93",4.11074042852267,0.033893706854182,0.184455462693691,0.700760017585567,0.808187282127822,"TSPOAP1","protein_coding","TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]"
"94",0.199106045732052,0.0720022296067757,0.363117596532946,0.399778819502938,NA,"MPO","protein_coding","myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218]"
"95",0.00606093532934645,0.00270591893396987,0.409892631960216,0.95363758750832,NA,"PON1","protein_coding","paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]"
"96",85.5632190936694,-0.0379657408301805,0.0643511210905129,0.50248716422711,0.651028294472997,"GCFC2","protein_coding","GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]"
"97",25.8465231227374,-0.273988606239781,0.110391703643741,0.00117703938094027,0.00511447181737238,"WDR54","protein_coding","WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]"
"98",67.6659036553062,-0.13445882948211,0.0747362281141393,0.0327367745276067,0.0834598485252487,"CROT","protein_coding","carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]"
"99",27.4880601698588,2.5769187695346,0.268698835581175,1.84736488880468e-24,1.1375440554036e-22,"ABCB4","protein_coding","ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]"
"100",326.390431271705,-0.0196043543017009,0.0591649478989915,0.711971683978976,0.815950110663363,"KMT2E","protein_coding","lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]"
"101",98.2011525708557,0.199972211046768,0.0774635282533458,0.00204890778894701,0.00823781455144285,"RHBDD2","protein_coding","rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]"
"102",2.84388923475682,-0.0245066237473732,0.197117789648714,0.781765482075052,0.862320192041149,"SOX8","protein_coding","SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]"
"103",623.833449975604,0.0844060546523168,0.0394366657855737,0.0244010381499252,0.0654813882036665,"IBTK","protein_coding","inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]"
"104",91.7111554760772,0.261171652155817,0.0707120779042378,2.02731507145712e-05,0.000140179044141724,"ZNF195","protein_coding","zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]"
"105",879.051084375148,-0.0775260388639456,0.065521534536669,0.176168986836663,0.310543774449039,"MYCBP2","protein_coding","MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]"
"106",370.410390136763,-0.171929719210683,0.0469248907538708,7.77490873622348e-05,0.000468413408656567,"FBXL3","protein_coding","F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]"
"107",0.263326771792685,0.0164426946381289,0.351769668549619,0.825729769038905,NA,"ITGAL","protein_coding","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]"
"108",90.2483610036331,-0.300091075431371,0.0775283846005122,6.61184945774267e-06,5.06069328596541e-05,"PDK2","protein_coding","pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]"
"109",140.710941755319,-0.0973602591638187,0.0852483185129296,0.155972253247622,0.283556084295573,"ITGA3","protein_coding","integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"110",360.071807328678,-0.0031930649175415,0.0457433036389954,0.940636863256006,0.964629101328553,"ZFX","protein_coding","zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]"
"111",1177.03436551889,0.0770851501912015,0.0306951069964815,0.00962494072440478,0.0303053450078868,"LAMP2","protein_coding","lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]"
"112",0.331605925868644,-0.000637940899150576,0.31559013773412,0.993847434664087,NA,"ITGA2B","protein_coding","integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138]"
"113",0.00492503894679613,0,0.409819133529877,1,NA,"ASB4","protein_coding","ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]"
"114",379.502134079919,-0.125739840251543,0.0418070950515433,0.00142443628309342,0.0060098901203355,"GDE1","protein_coding","glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]"
"115",31.3227664514689,-0.0393455022023046,0.0860602745219123,0.567267819291127,0.705331936695646,"REX1BD","protein_coding","required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]"
"116",36.4596586949093,-0.0561020624163254,0.104384787516075,0.461163473316809,0.614195701504363,"CRLF1","protein_coding","cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]"
"117",13.4756884844479,0.164091571867004,0.166263505290788,0.0931180765964191,0.191763197811547,"OSBPL7","protein_coding","oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]"
"118",288.977281505938,-0.158551953997045,0.0581610340118027,0.00232588522071446,0.00913602695308113,"TMEM98","protein_coding","transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"119",0.181920253946327,0.0233809794717904,0.363261364456849,0.745296981535868,NA,"YBX2","protein_coding","Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]"
"120",0.0170202495699377,0.00707824198965417,0.410327615487601,0.879215244383791,NA,"KRT33A","protein_coding","keratin 33A [Source:HGNC Symbol;Acc:HGNC:6450]"
"121",21.6795086169921,-0.212230592475779,0.13497602672595,0.0210958931475038,0.058294089210911,"MAP3K14","protein_coding","mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]"
"122",0.0210578558254628,0.00629823694967346,0.410220768272917,0.892420402524546,NA,"ABCC8","protein_coding","ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59]"
"123",0,0,0.440416591337275,NA,NA,"CACNG3","protein_coding","calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]"
"124",53.9634223335159,0.672916964958244,0.128043711847103,4.97366617042603e-09,6.37207277879323e-08,"TMEM132A","protein_coding","transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]"
"125",724.676674911655,-0.218199881421316,0.0561361542178907,1.636183020015e-05,0.000115410845632637,"AP2B1","protein_coding","adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]"
"126",0.29689528824019,0.0299956950268734,0.291491692667096,0.733550735772637,NA,"TAC1","protein_coding","tachykinin precursor 1 [Source:HGNC Symbol;Acc:HGNC:11517]"
"127",108.637726973048,-0.00522182463672307,0.0576217909948536,0.920021643825737,0.952274995918666,"ZNF263","protein_coding","zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]"
"128",0.0831829838243514,0.00257424251036888,0.403800173605777,0.959426901518513,NA,"CX3CL1","protein_coding","C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]"
"129",164.62718062972,-0.179052885196442,0.0772820153190524,0.0055833495511044,0.019268864343753,"SPATA20","protein_coding","spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]"
"130",3.09759405533218,-0.502183955459726,0.386707717894242,0.00693405154387145,0.0230853591341263,"CACNA1G","protein_coding","calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
"131",298.586385343119,0.0241521293488986,0.0769379546624806,0.706690069424782,0.812348910951628,"TNFRSF12A","protein_coding","TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]"
"132",0,0,0.440416591337275,NA,NA,"DLX6","protein_coding","distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]"
"133",0.621512646780851,0.0418305874769212,0.282627343076535,0.643340843811401,0.767137939192415,"MAP3K9","protein_coding","mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]"
"134",278.74887374513,-0.414324393479304,0.0606344457997897,3.61483567964997e-13,8.04801363856924e-12,"RALA","protein_coding","RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]"
"135",21.3760814612443,0.60143353795647,0.243371155245271,0.000296039340227629,0.00152236360718318,"BAIAP2L1","protein_coding","BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]"
"136",146.526507763935,0.168287874834931,0.0800412821851202,0.0109695445221862,0.0339293393737483,"KDM7A","protein_coding","lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]"
"137",285.576133687722,1.62587471856543,0.162491444167904,5.61173420473537e-25,3.58469189620245e-23,"ETV1","protein_coding","ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"138",92.4254906204591,-0.0151153506359911,0.0543837918517893,0.76070348305367,0.848590957383979,"AGK","protein_coding","acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]"
"139",82.5728550353546,-0.191850827074911,0.0982694688611201,0.0116324801676299,0.0356618084529045,"ALDH3B1","protein_coding","aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]"
"140",0.0524196028326386,-0.00209466537264515,0.409795127408228,0.964137384362017,NA,"TTC22","protein_coding","tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]"
"141",316.256216653648,0.101040229886707,0.0450997553321706,0.0166597759176382,0.0479753816713954,"PHTF2","protein_coding","putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]"
